,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2704,"frozenset({'50+_m_Away_from_Crossing', 'Crossing', 'Alone', 'male', 'Unknown'})",frozenset({'Pedestrian'}),0.052629375314017755,0.9819335119745436,0.05172919109026964,0.9828957836117741,1.0009799763685583,5.0643755149834546e-05,1.0562593231627324
2705,"frozenset({'50+_m_Away_from_Crossing', 'Crossing', 'Alone', 'Unknown', 'Pedestrian'})",frozenset({'male'}),0.0928655166638754,0.47240830681627866,0.05172919109026964,0.5570333633904418,1.1791354117891797,0.007858749601469352,1.1910416035435054
2706,"frozenset({'50+_m_Away_from_Crossing', 'Crossing', 'male', 'Unknown', 'Pedestrian'})",frozenset({'Alone'}),0.06240579467425892,0.7677315357561547,0.05172919109026964,0.8289164709828917,1.0796957430783074,0.00381829450491758,1.357631944923339
2707,"frozenset({'Crossing', 'Alone', 'male', 'Unknown', 'Pedestrian'})",frozenset({'50+_m_Away_from_Crossing'}),0.2788477641936024,0.17434265617149555,0.05172919109026964,0.1855105105105105,1.0640569243595182,0.0031141312132741475,1.0137114775367018
2708,"frozenset({'male', 'Alone', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Pedestrian', 'Unknown'})",0.052650309830849104,0.981661363255736,0.05172919109026964,0.9825049701789265,1.0008593665338854,4.441616588142516e-05,1.048219804814179
2709,"frozenset({'Unknown', 'Alone', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Pedestrian', 'male'})",0.09435186735890136,0.4619410484006029,0.05172919109026964,0.5482582649212336,1.186857645189771,0.008144190563944123,1.1910764709521036
2710,"frozenset({'Pedestrian', 'Alone', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'male', 'Unknown'})",0.09288645118070675,0.47211522358063973,0.05172919109026964,0.5569078205995042,1.1796014887547497,0.007876083423478092,1.1913655915425745
2711,"frozenset({'male', 'Unknown', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Pedestrian', 'Alone'})",0.06345252051582649,0.7533285881761849,0.05172919109026964,0.815242494226328,1.0821871186384115,0.0039285933938616666,1.3351090164963997
2712,"frozenset({'Pedestrian', 'male', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'Alone', 'Unknown'})",0.06242672919109027,0.7675012560710098,0.05172919109026964,0.8286384976525822,1.0796575133890283,0.0038165980237030855,1.356773491969176
2713,"frozenset({'Pedestrian', 'Unknown', '50+_m_Away_from_Crossing', 'Crossing'})","frozenset({'male', 'Alone'})",0.1141559202813599,0.36446993803383015,0.05172919109026964,0.4531450577663672,1.2432988580921212,0.010122789899127543,1.1621547377268695
2714,"frozenset({'Pedestrian', 'Alone', '50+_m_Away_from_Crossing', 'Unknown'})","frozenset({'male', 'Crossing'})",0.1312175514989114,0.34996231786970355,0.05172919109026964,0.39422463305679645,1.1264773746400103,0.005807992622523413,1.073067208741822
2715,"frozenset({'male', 'Unknown', 'Alone', 'Crossing'})","frozenset({'Pedestrian', '50+_m_Away_from_Crossing'})",0.2846047563222241,0.17097219896164798,0.05172919109026964,0.18175799926443545,1.063085111897092,0.0030696900669150012,1.0131816752172238
2716,"frozenset({'Pedestrian', 'male', 'Alone', 'Crossing'})","frozenset({'50+_m_Away_from_Crossing', 'Unknown'})",0.27886869871043374,0.17417518003684476,0.05172919109026964,0.185496584340515,1.0650001010550143,0.003157185285739224,1.0138997628321835
2717,"frozenset({'Pedestrian', 'male', 'Unknown', 'Crossing'})","frozenset({'Alone', '50+_m_Away_from_Crossing'})",0.34297018924803213,0.13406464578797522,0.05172919109026964,0.15082707684795216,1.1250324495429385,0.005749014152897386,1.0197397144950835
